"","lon","lat","ele","site_name"
"321",-71.368803154,42.700457203,20.784,"12"
"322",-71.368803147,42.700457199,20.785,"12"
"323",-71.368803139,42.700457196,20.787,"12"
"324",-71.368803131,42.700457193,20.788,"12"
"325",-71.368803123,42.70045719,20.79,"12"
"326",-71.368803111,42.700457186,20.791,"12"
"327",-71.368803099,42.70045718,20.793,"12"
"328",-71.368803085,42.700457174,20.795,"12"
"329",-71.368803073,42.700457168,20.797,"12"
"330",-71.368803063,42.700457162,20.799,"12"
"331",-71.368803051,42.700457153,20.802,"12"
"332",-71.368803039,42.700457141,20.805,"12"
"333",-71.368803027,42.700457124,20.808,"12"
"334",-71.368803015,42.700457104,20.812,"12"
"335",-71.368803002,42.700457083,20.816,"12"
"336",-71.36880299,42.70045706,20.821,"12"
"337",-71.368802976,42.700457038,20.825,"12"
"338",-71.368802962,42.700457016,20.83,"12"
"339",-71.368802948,42.700456994,20.835,"12"
"340",-71.368802934,42.700456972,20.84,"12"
"341",-71.36880292,42.700456952,20.845,"12"
"342",-71.368802905,42.700456932,20.85,"12"
"343",-71.36880289,42.700456913,20.856,"12"
"344",-71.368802875,42.700456894,20.861,"12"
"345",-71.36880286,42.700456876,20.866,"12"
"346",-71.368802846,42.700456859,20.872,"12"
"347",-71.368802831,42.700456842,20.877,"12"
"348",-71.368802816,42.700456825,20.882,"12"
"349",-71.368802801,42.70045681,20.887,"12"
"350",-71.368802786,42.700456795,20.893,"12"
"351",-71.368802771,42.700456778,20.898,"12"
"352",-71.368802756,42.700456762,20.903,"12"
"353",-71.368802741,42.700456747,20.908,"12"
"354",-71.368802727,42.700456731,20.913,"12"
"355",-71.368802711,42.700456718,20.918,"12"
"356",-71.368802696,42.700456706,20.923,"12"
"357",-71.368802681,42.700456695,20.928,"12"
"358",-71.368802665,42.700456683,20.933,"12"
"359",-71.36880265,42.700456671,20.938,"12"
"360",-71.368802636,42.700456658,20.943,"12"
"361",-71.368802623,42.700456646,20.948,"12"
"362",-71.368802611,42.700456633,20.952,"12"
"363",-71.368802599,42.700456622,20.957,"12"
"364",-71.368802587,42.700456611,20.962,"12"
"365",-71.368802576,42.700456602,20.966,"12"
"366",-71.368802565,42.700456594,20.971,"12"
"367",-71.368802554,42.700456586,20.975,"12"
"368",-71.368802542,42.700456578,20.98,"12"
"369",-71.368802529,42.700456572,20.984,"12"
"370",-71.368802518,42.700456565,20.989,"12"
"371",-71.368802508,42.700456557,20.993,"12"
"372",-71.368802496,42.700456548,20.998,"12"
"373",-71.368802484,42.70045654,21.002,"12"
"374",-71.36880247,42.700456535,21.006,"12"
"375",-71.368802457,42.700456531,21.01,"12"
"376",-71.368802443,42.700456527,21.014,"12"
"377",-71.368802431,42.700456524,21.018,"12"
"378",-71.368802419,42.70045652,21.022,"12"
"379",-71.368802409,42.700456517,21.026,"12"
"380",-71.368802402,42.700456511,21.03,"12"
"381",-71.368802397,42.700456502,21.034,"12"
"382",-71.368802392,42.700456492,21.038,"12"
"383",-71.368802387,42.700456485,21.041,"12"
"384",-71.368802383,42.700456477,21.045,"12"
"385",-71.368802381,42.700456468,21.048,"12"
"386",-71.368802378,42.70045646,21.052,"12"
"387",-71.368802377,42.700456451,21.055,"12"
"388",-71.368802377,42.700456443,21.058,"12"
"389",-71.368802378,42.700456435,21.061,"12"
"390",-71.368802379,42.700456427,21.063,"12"
"391",-71.368802381,42.700456421,21.066,"12"
"392",-71.368802384,42.700456416,21.068,"12"
"393",-71.368802388,42.700456413,21.07,"12"
"394",-71.368802392,42.700456413,21.073,"12"
"395",-71.368802398,42.700456415,21.074,"12"
"396",-71.368802406,42.700456418,21.076,"12"
"397",-71.368802413,42.700456422,21.078,"12"
"398",-71.36880242,42.700456427,21.079,"12"
"399",-71.368802427,42.700456432,21.081,"12"
"400",-71.368802434,42.700456438,21.082,"12"
"401",-71.368802441,42.700456444,21.083,"12"
"402",-71.368802448,42.700456447,21.085,"12"
"403",-71.368802457,42.700456448,21.086,"12"
"404",-71.368802466,42.700456449,21.087,"12"
"405",-71.368802476,42.70045645,21.088,"12"
"406",-71.368802485,42.70045645,21.089,"12"
"407",-71.368802495,42.70045645,21.089,"12"
"408",-71.368802503,42.700456449,21.09,"12"
"409",-71.368802512,42.700456448,21.091,"12"
"410",-71.36880252,42.700456448,21.091,"12"
"411",-71.368802529,42.700456447,21.092,"12"
"412",-71.368802538,42.700456446,21.092,"12"
"413",-71.368802546,42.700456445,21.093,"12"
"414",-71.368802555,42.700456444,21.093,"12"
"415",-71.368802563,42.700456443,21.094,"12"
"416",-71.368802572,42.700456442,21.094,"12"
"417",-71.368802581,42.700456441,21.094,"12"
"418",-71.36880259,42.70045644,21.094,"12"
"419",-71.368802599,42.70045644,21.094,"12"
"420",-71.368802607,42.70045644,21.095,"12"
"421",-71.368802616,42.700456439,21.095,"12"
"422",-71.368802625,42.700456439,21.095,"12"
"423",-71.368802634,42.700456439,21.095,"12"
"424",-71.368802642,42.700456439,21.095,"12"
"425",-71.36880265,42.70045644,21.095,"12"
"426",-71.368802658,42.70045644,21.095,"12"
"427",-71.368802667,42.70045644,21.095,"12"
"428",-71.368802675,42.70045644,21.095,"12"
"429",-71.368802683,42.70045644,21.095,"12"
"430",-71.368802691,42.70045644,21.095,"12"
"431",-71.368802699,42.70045644,21.095,"12"
"432",-71.368802707,42.70045644,21.095,"12"
"433",-71.368802715,42.70045644,21.095,"12"
"434",-71.368802723,42.70045644,21.095,"12"
"435",-71.36880273,42.700456441,21.095,"12"
"436",-71.368802738,42.700456441,21.095,"12"
"437",-71.368802745,42.700456441,21.095,"12"
"438",-71.368802752,42.700456442,21.095,"12"
"439",-71.368802758,42.700456442,21.094,"12"
"440",-71.368802765,42.700456442,21.094,"12"
"441",-71.368802771,42.700456443,21.094,"12"
"442",-71.368802778,42.700456443,21.094,"12"
"443",-71.368802785,42.700456443,21.094,"12"
"444",-71.368802792,42.700456442,21.094,"12"
"445",-71.368802799,42.700456442,21.094,"12"
"446",-71.368802806,42.700456442,21.093,"12"
"447",-71.368802813,42.700456441,21.093,"12"
"448",-71.36880282,42.700456441,21.093,"12"
"449",-71.368802827,42.700456441,21.093,"12"
"450",-71.368802835,42.700456441,21.092,"12"
"451",-71.368802842,42.70045644,21.092,"12"
"452",-71.36880285,42.70045644,21.092,"12"
"453",-71.368802857,42.700456439,21.092,"12"
"454",-71.368802865,42.700456439,21.091,"12"
"455",-71.368802872,42.700456438,21.091,"12"
"456",-71.36880288,42.700456438,21.091,"12"
"457",-71.368802887,42.700456437,21.091,"12"
"458",-71.368802895,42.700456437,21.091,"12"
"459",-71.368802902,42.700456437,21.09,"12"
"460",-71.368802909,42.700456437,21.09,"12"
"461",-71.368802917,42.700456436,21.09,"12"
"462",-71.368802924,42.700456436,21.09,"12"
"463",-71.368802931,42.700456436,21.09,"12"
"464",-71.368802938,42.700456436,21.09,"12"
"465",-71.368802946,42.700456436,21.09,"12"
"466",-71.368802953,42.700456436,21.09,"12"
"467",-71.368802961,42.700456436,21.09,"12"
"468",-71.368802968,42.700456435,21.089,"12"
"469",-71.368802976,42.700456436,21.089,"12"
"470",-71.368802983,42.700456437,21.089,"12"
"471",-71.368802991,42.700456437,21.089,"12"
"472",-71.368802998,42.700456438,21.089,"12"
"473",-71.368803006,42.70045644,21.09,"12"
"474",-71.368803013,42.700456441,21.09,"12"
"475",-71.368803021,42.700456442,21.09,"12"
"476",-71.368803029,42.700456443,21.09,"12"
"477",-71.368803037,42.700456443,21.09,"12"
"478",-71.368803045,42.700456444,21.09,"12"
"479",-71.368803053,42.700456445,21.09,"12"
"480",-71.36880306,42.700456448,21.09,"12"
"481",-71.368803068,42.70045645,21.091,"12"
"482",-71.368803076,42.700456453,21.091,"12"
"483",-71.368803083,42.700456456,21.091,"12"
"484",-71.36880309,42.70045646,21.091,"12"
"485",-71.368803097,42.700456464,21.092,"12"
"486",-71.368803102,42.700456468,21.092,"12"
"487",-71.368803107,42.700456472,21.093,"12"
"488",-71.368803112,42.700456477,21.093,"12"
"489",-71.368803117,42.700456482,21.093,"12"
"490",-71.368803123,42.700456488,21.094,"12"
"491",-71.368803127,42.700456494,21.094,"12"
"492",-71.368803129,42.700456499,21.094,"12"
"493",-71.368803129,42.700456503,21.095,"12"
"494",-71.368803129,42.700456508,21.095,"12"
"495",-71.368803129,42.700456512,21.096,"12"
"496",-71.368803127,42.700456517,21.097,"12"
"497",-71.368803124,42.700456521,21.097,"12"
"498",-71.368803121,42.700456525,21.098,"12"
"499",-71.368803118,42.700456529,21.098,"12"
"500",-71.368803114,42.700456533,21.099,"12"
"501",-71.36880311,42.700456537,21.1,"12"
"502",-71.368803106,42.700456541,21.101,"12"
"503",-71.368803104,42.700456546,21.101,"12"
"504",-71.368803102,42.700456552,21.102,"12"
"505",-71.368803103,42.700456558,21.103,"12"
"506",-71.368803104,42.700456566,21.103,"12"
"507",-71.368803105,42.700456573,21.103,"12"
"508",-71.368803106,42.70045658,21.104,"12"
"509",-71.368803108,42.700456588,21.104,"12"
"510",-71.368803108,42.700456595,21.104,"12"
"511",-71.368803109,42.700456603,21.104,"12"
"512",-71.36880311,42.70045661,21.104,"12"
"513",-71.368803109,42.700456617,21.104,"12"
"514",-71.368803108,42.700456623,21.104,"12"
"515",-71.368803107,42.700456629,21.104,"12"
"516",-71.368803108,42.700456636,21.104,"12"
"517",-71.368803109,42.700456643,21.104,"12"
"518",-71.368803109,42.70045665,21.104,"12"
"519",-71.368803108,42.700456656,21.104,"12"
"520",-71.368803108,42.700456662,21.104,"12"
"521",-71.368803107,42.700456668,21.104,"12"
"522",-71.368803104,42.700456673,21.104,"12"
"523",-71.368803101,42.700456679,21.104,"12"
"524",-71.368803099,42.700456685,21.104,"12"
"525",-71.368803095,42.700456692,21.104,"12"
"526",-71.368803091,42.700456698,21.104,"12"
"527",-71.368803088,42.700456706,21.104,"12"
"528",-71.368803087,42.700456714,21.105,"12"
"529",-71.368803087,42.700456723,21.105,"12"
"530",-71.368803087,42.700456732,21.105,"12"
"531",-71.368803086,42.70045674,21.105,"12"
"532",-71.368803086,42.700456749,21.105,"12"
"533",-71.368803087,42.700456758,21.105,"12"
"534",-71.368803087,42.700456767,21.105,"12"
"535",-71.368803086,42.700456776,21.105,"12"
"536",-71.368803083,42.700456785,21.105,"12"
"537",-71.368803081,42.700456794,21.105,"12"
"538",-71.368803079,42.700456803,21.105,"12"
"539",-71.368803078,42.700456812,21.104,"12"
"540",-71.368803078,42.700456821,21.104,"12"
"541",-71.368803078,42.70045683,21.104,"12"
"542",-71.368803078,42.700456839,21.103,"12"
"543",-71.368803078,42.700456848,21.103,"12"
"544",-71.368803077,42.700456857,21.102,"12"
"545",-71.368803074,42.700456866,21.102,"12"
"546",-71.36880307,42.700456874,21.101,"12"
"547",-71.368803065,42.700456881,21.101,"12"
"548",-71.368803058,42.700456888,21.1,"12"
"549",-71.368803051,42.700456894,21.099,"12"
"550",-71.368803042,42.7004569,21.099,"12"
"551",-71.368803032,42.700456906,21.098,"12"
"552",-71.36880302,42.700456913,21.098,"12"
"553",-71.368803008,42.700456919,21.097,"12"
"554",-71.368802999,42.700456925,21.096,"12"
"555",-71.368802989,42.700456932,21.096,"12"
"556",-71.36880298,42.70045694,21.095,"12"
"557",-71.368802971,42.700456947,21.094,"12"
"558",-71.368802963,42.700456954,21.093,"12"
"559",-71.368802955,42.70045696,21.092,"12"
"560",-71.368802947,42.700456967,21.09,"12"
"561",-71.368802939,42.700456973,21.089,"12"
"562",-71.368802933,42.700456979,21.088,"12"
"563",-71.36880293,42.700456986,21.086,"12"
"564",-71.36880293,42.700456992,21.085,"12"
"565",-71.368802931,42.700456999,21.084,"12"
"566",-71.368802933,42.700457005,21.083,"12"
"567",-71.368802935,42.70045701,21.081,"12"
"568",-71.368802938,42.700457016,21.08,"12"
"569",-71.368802941,42.700457021,21.079,"12"
"570",-71.368802945,42.700457025,21.078,"12"
"571",-71.368802949,42.700457029,21.076,"12"
"572",-71.368802951,42.700457032,21.075,"12"
"573",-71.368802951,42.700457034,21.074,"12"
"574",-71.36880295,42.700457036,21.073,"12"
"575",-71.368802948,42.700457038,21.072,"12"
"576",-71.368802945,42.70045704,21.072,"12"
"577",-71.368802941,42.700457041,21.071,"12"
"578",-71.368802937,42.700457042,21.07,"12"
"579",-71.368802933,42.700457044,21.07,"12"
"580",-71.368802928,42.700457045,21.069,"12"
