"","lon","lat","ele","site_name"
"286",-71.233560897,43.774298468,248.566,"22"
"287",-71.233560044,43.774298803,248.888,"22"
"288",-71.233558838,43.77429997,249.542,"22"
"289",-71.233558737,43.774301041,249.9,"22"
"290",-71.233558729,43.774301685,250.122,"22"
"291",-71.233558685,43.774302198,250.26,"22"
"292",-71.233557587,43.774302006,250.337,"22"
"293",-71.233556656,43.774301643,250.386,"22"
"294",-71.233556493,43.774301606,250.382,"22"
"295",-71.233556583,43.774301624,250.317,"22"
"296",-71.233556718,43.77430136,250.167,"22"
"297",-71.233556899,43.774301117,250.022,"22"
"298",-71.233557242,43.77430097,249.894,"22"
"299",-71.233557634,43.774300854,249.77,"22"
"300",-71.233557673,43.774300518,249.668,"22"
"301",-71.233557586,43.774300156,249.596,"22"
"302",-71.233557669,43.774299818,249.527,"22"
"303",-71.233557834,43.774299515,249.466,"22"
"304",-71.233558039,43.774299252,249.413,"22"
"305",-71.233558172,43.774299027,249.356,"22"
"306",-71.233558316,43.774298873,249.317,"22"
"307",-71.233558363,43.77429877,249.281,"22"
"308",-71.233558419,43.77429867,249.25,"22"
"309",-71.233558459,43.774298469,249.205,"22"
"310",-71.23355858,43.774298259,249.151,"22"
"311",-71.233558916,43.774298104,249.088,"22"
"312",-71.233559426,43.774298013,249.04,"22"
"313",-71.233559997,43.774297987,249.014,"22"
"314",-71.23356056,43.77429801,249.002,"22"
"315",-71.233560878,43.774298168,248.988,"22"
"316",-71.233561016,43.774298335,248.963,"22"
"317",-71.233561146,43.774298469,248.937,"22"
"318",-71.233561384,43.774298552,248.924,"22"
"319",-71.233561613,43.774298706,248.927,"22"
"320",-71.233561785,43.774298937,248.939,"22"
"321",-71.233561921,43.774299189,248.953,"22"
"322",-71.233561878,43.774299472,248.967,"22"
"323",-71.233561779,43.774299627,248.973,"22"
"324",-71.233561603,43.774299777,248.976,"22"
"325",-71.233561468,43.774299917,248.981,"22"
"326",-71.233561325,43.774300043,248.989,"22"
"327",-71.233561192,43.77430006,248.983,"22"
"328",-71.233561081,43.774300049,248.965,"22"
"329",-71.233561063,43.774300015,248.945,"22"
"330",-71.233561059,43.77429998,248.923,"22"
"331",-71.233561058,43.774299947,248.898,"22"
"332",-71.233561061,43.774299901,248.879,"22"
"333",-71.233561017,43.774299888,248.855,"22"
"334",-71.233560986,43.774299869,248.829,"22"
"335",-71.233560936,43.774299856,248.801,"22"
"336",-71.233560878,43.774299843,248.773,"22"
"337",-71.233560817,43.774299837,248.744,"22"
