,lon,lat,ele,site_name
636,-71.96677779,43.96803649,383.899,20
637,-71.96677779,43.96803648,383.898,20
638,-71.96677779,43.96803648,383.898,20
639,-71.9667778,43.96803648,383.897,20
640,-71.9667778,43.96803647,383.896,20
641,-71.96677779,43.96803646,383.895,20
642,-71.96677779,43.96803645,383.894,20
643,-71.96677779,43.96803643,383.893,20
644,-71.96677779,43.96803642,383.892,20
645,-71.96677779,43.96803641,383.891,20
646,-71.96677779,43.9680364,383.889,20
647,-71.96677779,43.96803638,383.888,20
648,-71.96677779,43.96803637,383.886,20
649,-71.96677778,43.96803636,383.885,20
650,-71.96677778,43.96803635,383.883,20
651,-71.96677778,43.96803633,383.881,20
652,-71.96677777,43.96803632,383.879,20
653,-71.96677777,43.96803631,383.877,20
654,-71.96677777,43.96803629,383.875,20
655,-71.96677776,43.96803628,383.873,20
656,-71.96677776,43.96803626,383.871,20
657,-71.96677775,43.96803625,383.869,20
658,-71.96677775,43.96803624,383.868,20
659,-71.96677774,43.96803622,383.866,20
660,-71.96677773,43.96803621,383.864,20
661,-71.96677773,43.96803619,383.862,20
662,-71.96677773,43.96803618,383.861,20
663,-71.96677772,43.96803617,383.859,20
664,-71.96677772,43.96803616,383.857,20
665,-71.96677772,43.96803614,383.855,20
666,-71.96677772,43.96803613,383.853,20
667,-71.96677772,43.96803612,383.851,20
668,-71.96677772,43.9680361,383.849,20
669,-71.96677772,43.96803609,383.847,20
670,-71.96677772,43.96803608,383.845,20
671,-71.96677772,43.96803607,383.843,20
672,-71.96677772,43.96803605,383.841,20
673,-71.96677772,43.96803604,383.839,20
674,-71.96677772,43.96803603,383.837,20
675,-71.96677772,43.96803601,383.835,20
676,-71.96677772,43.968036,383.833,20
677,-71.96677773,43.96803599,383.831,20
678,-71.96677773,43.96803598,383.829,20
679,-71.96677773,43.96803596,383.827,20
