"","lon","lat","ele","site_name"
"243",-71.185936949,42.919949824,39.219,"8"
"244",-71.185936955,42.919949826,39.232,"8"
"245",-71.18593694,42.91994983,39.243,"8"
"246",-71.185936924,42.919949835,39.251,"8"
"247",-71.185936889,42.91994987,39.258,"8"
"248",-71.185936869,42.919949916,39.262,"8"
"249",-71.185936882,42.919949929,39.264,"8"
"250",-71.185936887,42.919949914,39.262,"8"
"251",-71.185936894,42.919949908,39.255,"8"
"252",-71.185936923,42.919949868,39.252,"8"
"253",-71.18593691,42.919949866,39.256,"8"
"254",-71.185936886,42.919949901,39.262,"8"
"255",-71.185936857,42.919949957,39.272,"8"
"256",-71.185936811,42.919950043,39.287,"8"
"257",-71.185936757,42.919950129,39.301,"8"
"258",-71.185936701,42.919950195,39.313,"8"
"259",-71.185936651,42.919950261,39.326,"8"
"260",-71.185936606,42.919950358,39.342,"8"
"261",-71.185936555,42.919950446,39.358,"8"
"262",-71.185936512,42.919950532,39.373,"8"
"263",-71.185936473,42.919950554,39.383,"8"
"264",-71.185936434,42.919950575,39.388,"8"
"265",-71.185936388,42.919950677,39.396,"8"
